Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
ARFGAP1	Q8N6T3-2	80056.4	2092	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SIRT6	Q8N6T7;Q8N6T7-2	8341.91	6087	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CELF5	Q8N6W0-2	18337.9	4517	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
LRRC17	Q8N6Y2;Q8N6Y2-2	5931.38	6683	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CDKN2A	Q8N726;Q8N726-2	6071.21	6650	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
EMC1	Q8N766;Q8N766-2;Q8N766-3	58142.5	2522	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
PAF1	Q8N7H5;Q8N7H5-3	22387.7	4164	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
AMER2	Q8N7J2	30027.7	3639	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CCNYL1	Q8N7R7;Q8N7R7-3	40336.1	3104	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
BEND7	Q8N7W2;Q8N7W2-2;Q8N7W2-3	12572.6	5318	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ADGB	Q8N7X0	7371.04	6315	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
UBR7	Q8N806	11883.8	5418	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ANKRD44	Q8N8A2;Q8N8A2-2	2455.17	7840	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
DDX51	Q8N8A6	9054.38	5929	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
PDCD7	Q8N8D1	9813	5791	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ZNF513	Q8N8E2;Q8N8E2-2	7060.95	6389	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
FAM241A	Q8N8J7	13827.8	5116	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ARL10	Q8N8L6	50419.4	2732	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
PTGR2	Q8N8N7	32889.1	3461	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
COX18	Q8N8Q8	18097.2	4547	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
SLC25A29	Q8N8R3	55549.3	2590	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
C2orf69	Q8N8R5	11253.8	5530	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ARL14EP	Q8N8R7	9227.64	5889	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CDYL2	Q8N8U2	3817.5	7347	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
AMER3	Q8N944	1404.85	8192	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
GPATCH11	Q8N954	14159.7	5066	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
CEP120	Q8N960;Q8N960-2	2145.87	7946	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ABTB2	Q8N961	5596.35	6759	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
ZNF709	Q8N972	4322.94	7196	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
MRPL43	Q8N983-4	187356	1176	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
C12orf29	Q8N999;Q8N999-3	3003.1	7632	iPSC motor neurons	Single shot	1	WT	iPSC motor neurons_WT
